x_sex;x_pt;x_visits;x_height;x_caloric_balance_weekly;x_time;Weight(kg)
0;0;1;162.77;581;37;59.5349133326719
1;0;4;167.77;770;51;77.0871614315792
1;0;2;164.02;-21;51;55.0503665993919
1;0;1;162.47;-84;58;73.8109199002057
1;0;2;178.16;672;55;86.5084925141399
0;0;0;160.35;448;0;67.1786970673444
1;0;3;182.74;-259;51;73.1369454570276
1;0;0;177.19;931;0;77.4054280430685
1;0;2;176.11;35;60;78.9449324765792
1;0;5;179.02;1673;57;78.5070972193208
0;1;1;154.43;-147;70;54.9239497237886
1;0;2;184.59;63;55;91.3734836738021
1;0;2;182.2;49;56;79.1489547731973
0;0;0;156.26;735;0;60.6472366713743
0;0;0;163.11;119;0;69.1415024482272
1;0;4;183.65;476;57;86.9640609969707
1;0;4;193.91;973;61;92.1741017249108
0;1;3;156.19;-518;50;61.1988923145101
1;0;2;168.22;1155;53;69.9414855110374
0;0;2;160.15;21;51;66.1889952832632
1;0;4;183.78;-42;52;81.1696709024386
1;0;0;176.43;644;0;75.1676949759331
1;0;3;181.85;462;49;92.0952977495905
1;1;6;176.48;-1386;86;75.8605838812066
1;0;6;173.58;-777;48;71.7816482468122
1;0;3;177.67;-1288;51;74.9209576084083
1;0;4;160.4;686;60;68.1856415747137
1;0;3;174.42;182;62;75.4558347374598
1;0;2;184.25;-280;67;80.6239544387628
1;0;4;178.15;840;38;81.2272168722563
0;1;1;170.71;672;60;75.5433315384626
0;1;1;165.07;-161;68;65.2942213722837
0;1;4;155.17;-728;60;49.8619736320545
1;0;4;162.11;1302;55;71.0078566291244
0;1;1;159.08;399;68;69.8021847364283
1;0;5;181.33;784;48;85.0183601050636
1;0;6;182.17;1274;54;83.0954363239413
0;0;1;162.57;196;44;63.4207169753948
0;1;4;168.07;-903;66;67.6300652841192
1;0;5;168.61;861;62;72.4363324825072
1;0;6;168.81;182;53;62.1923648412493
1;0;1;171.66;1029;44;78.5028053467404
0;1;1;155.82;-1085;52;59.1492576710478
0;1;2;162.05;-217;62;69.0406750820524
1;0;1;178.99;714;56;84.4771726232293
1;0;4;173.78;1085;56;83.3875964638248
1;1;2;174.25;-126;57;70.0271527706602
1;0;2;169.42;189;49;78.1803885581423
1;0;5;163.71;-308;54;66.9660401998239
1;0;0;183.04;441;0;89.7977828121401
0;1;0;156.19;-1589;0;55.2216880562378
0;1;1;149.81;-1449;59;45.5321946315964
1;0;4;160.96;1309;64;56.8565923008354
0;0;1;164.13;21;52;58.6259654974257
0;1;0;156.83;-280;0;63.2199510176644
0;1;4;167.9;-1344;70;67.0692290346353
1;0;0;172.58;308;0;78.7183342054406
1;0;6;157.54;-98;56;61.8287351421739
1;0;5;185.02;259;63;96.9768718389387
0;1;4;157.21;-14;44;48.2132699140134
0;0;0;157.89;1022;0;70.9896748156997
1;0;2;173.33;140;58;79.2692703251034
0;0;0;146.53;-49;0;54.3674206376502
0;0;3;153.73;371;53;56.6030024837868
0;0;4;161.98;-588;44;51.7727423965817
0;0;4;147.26;-252;41;54.7259224302187
1;0;5;174.48;434;58;84.0742673463232
0;0;2;145.71;1148;45;65.2723715025994
1;0;4;175.24;252;51;77.9242948078081
1;0;4;164.36;581;50;68.990173077119
1;0;2;166.19;707;52;65.1777636540812
1;0;5;172.27;63;59;66.7958673496636
0;1;1;161.84;-987;58;73.081618013503
1;0;6;179.55;119;60;81.8276681717551
0;1;0;160.48;-686;0;68.4249150948616
0;0;2;169.05;560;47;73.0963760856867
1;0;3;171.19;175;71;73.4547419654223
1;0;3;180.71;189;55;84.0451686251013
0;0;0;158.9;-973;0;57.1161331524835
0;1;4;162.75;189;61;66.3037744266132
1;0;6;165.98;308;61;69.2371827652986
0;1;1;154.39;-217;64;54.9435267720935
1;0;3;176.52;35;48;80.9558061596429
1;0;0;177.97;105;0;75.9693692560741
0;1;0;178.34;-7;0;81.0497998132443
0;0;2;156.94;-889;42;61.6071433724016
1;0;1;194.11;483;59;90.6052507225556
1;1;0;174.52;-1218;0;71.7413198681593
1;0;4;179.77;518;64;89.7097063738697
1;0;5;170.41;77;48;74.7966124705102
1;0;6;165.18;1057;59;75.8485257957336
0;1;0;159.93;308;0;64.6263846226717
1;0;0;184.1;700;0;89.674576240435
1;0;0;184.08;1078;0;87.4814832825602
0;0;1;170.29;1204;40;73.7729231385199
0;0;4;146.52;1078;52;52.4881264881351
1;0;6;169.76;434;37;70.7730611662377
1;0;2;150.96;161;46;53.2572628425124
0;0;1;159.99;455;41;67.7648568535048
1;0;2;171.83;658;44;74.1273448077697
1;0;4;177.29;147;51;81.440493898702
0;0;2;166.85;1064;47;69.1398075184014
1;0;3;172.54;728;62;75.5277349795441
1;0;4;167.26;868;43;75.8488584933674
1;0;3;180.11;959;51;93.1900529888758
0;1;4;161.01;-1246;59;62.7713945922998
0;0;2;170.11;756;35;72.7810580903989
0;1;3;155.35;-707;72;49.5272725978363
1;1;1;177.66;434;65;78.5185483767981
1;0;4;185.21;420;48;80.592331703174
1;0;5;184.18;-196;50;86.3367477710618
0;1;4;154.52;-1281;63;59.8200399418182
1;0;5;172.47;840;52;80.3459001406161
0;1;2;158.1;770;65;60.5205091380629
0;1;0;157.73;-1330;0;51.6157428434485
0;0;4;159.66;-112;46;57.0391043106917
0;1;4;165.78;-1176;60;65.6420034952444
0;0;4;173.1;826;44;72.9627244317915
0;0;3;156.19;175;39;56.2068668593089
1;0;3;175.51;-112;50;84.3894286138488
1;0;5;166.47;392;53;71.4006483898163
1;1;1;182.85;-1470;70;79.8019878962178
0;0;0;161.1;546;0;65.8839884067756
1;0;5;181.61;-280;62;82.9976220684422
1;0;0;178.55;1071;0;85.0388636008956
1;0;6;180.56;-308;69;80.1354630627117
0;0;3;144.52;259;33;58.3734977723289
0;1;3;165.79;-350;59;67.181075115952
1;0;4;179.96;882;63;84.9065613866849
1;0;3;161.21;-140;70;62.0764325508526
1;0;2;176.81;931;48;74.2532968096398
1;0;1;181.04;196;59;88.1243605180256
0;0;0;166.4;112;0;60.5839249448447
0;1;3;167.3;-1827;68;60.969999136757
1;1;1;179.6;-1365;81;77.0889456614202
0;1;1;166.77;-672;59;61.5882386747235
0;1;4;168.39;-2100;59;63.8570486484765
1;0;1;181.12;980;60;83.2461562339036
1;0;2;176.56;119;44;84.9855815253674
1;0;4;176.34;-448;62;74.4060597213771
1;0;6;192.27;1092;60;87.3892901911087
1;1;2;183.23;-308;83;88.013738582366
0;1;1;154.52;784;68;59.4387864909295
0;1;1;156.67;-1400;56;54.7341128163713
0;0;4;168.92;-49;38;68.6166496261597
0;0;0;146.49;917;0;51.2850179544637
0;0;3;158.71;896;41;52.8698251192181
0;0;2;163.06;-448;43;62.8277728185317
1;0;2;179.54;-532;57;89.3547166813351
1;0;6;180.65;462;56;80.2450507153321
1;1;5;186.51;-182;62;82.6068733735205
0;1;1;161.46;70;62;67.4977097171068
0;0;4;160.23;945;37;59.4161849881152
0;1;0;156.04;-819;0;57.7282413370735
0;0;4;173.51;-147;39;76.5631462640472
0;0;0;157.26;238;0;63.8281113654932
0;0;2;174.04;-126;52;70.9315745236441
1;0;5;176.58;-140;57;79.4708105612514
1;1;0;192.02;-1134;0;88.1878930988592
1;0;5;167.4;-1022;64;64.3825662213901
0;0;4;154.76;952;49;54.2333725358813
1;0;6;182.62;532;57;75.7768779899212
1;0;2;170.2;301;57;82.7470699556646
1;0;2;170.32;581;54;80.6307943764487
1;0;3;171.56;-112;51;70.2519566293528
1;0;4;159.94;1064;60;70.9512052219239
0;1;3;156.12;-889;70;57.4252075187131
1;0;6;173.57;217;52;82.6188796921695
1;0;5;165.23;-595;54;55.4464543624337
0;1;2;152.61;70;52;54.3409992151487
1;0;0;164.94;-49;0;69.0181723006245
1;0;6;171.47;574;49;82.501843947362
1;0;2;177.65;-700;55;79.3344818579009
0;0;2;153.79;770;51;53.9003159930771
0;0;3;171.55;1120;36;80.0309061632114
0;0;1;148.47;651;46;49.1993235067033
1;0;6;180.35;322;60;79.3939471641104
1;0;6;171.87;1638;63;80.1044925052132
1;0;0;175.41;-105;0;83.8667113449929
1;0;5;177.53;42;64;77.3690494550087
0;1;1;156.95;-1295;55;45.2709245036061
0;0;4;155.41;84;43;57.668664536762
0;1;2;162.23;-1848;61;65.1017560820065
0;0;3;166.96;826;51;61.5019178271982
1;0;5;196.65;546;49;99.6140210370479
0;0;4;154.82;714;41;57.8171906512044
0;0;1;157.46;56;48;59.7792736382139
1;0;6;162.28;161;51;58.1605672330567
1;0;3;182.8;952;62;84.5480227764508
1;0;0;185.93;434;0;93.0750716399584
0;1;3;163.09;-707;63;56.0666247295208
0;0;0;166.67;259;0;64.5305567641833
0;1;3;164.31;-336;62;63.9179270757262
0;1;1;158.77;-238;69;57.9356918560802
0;0;0;171.31;217;0;84.5211581495921
0;1;2;151.8;56;62;45.0259067786203
1;0;1;170.86;560;49;79.8318203222463
1;0;1;164.07;308;69;68.3934103535525
1;0;3;176.96;294;72;76.4349464346002
0;0;2;156.51;364;42;54.0833539741282
0;0;2;160.09;91;48;62.3345128744394
1;1;1;166.62;-280;72;63.5480166384143
1;0;3;186.01;973;55;91.0190271970074
1;0;4;173.56;364;53;79.7008365098322
0;0;0;160.45;931;0;65.4279214428139
1;0;5;176.09;469;48;80.2537528985228
1;0;0;170.4;231;0;64.2052799602019
1;0;6;174.35;-490;62;76.8581589504146
1;0;2;174.53;371;37;81.418341200323
0;0;2;162.13;420;45;64.2418006242807
0;0;3;166.38;-154;54;66.5543575331211
0;1;4;162.26;-462;55;62.7329164515721
1;0;4;177.35;259;44;77.2924192034161
1;0;6;170.64;343;55;70.0889037590227
0;1;1;161.6;-2149;72;64.1471533129603
1;0;3;187.75;308;60;80.9221697405247
1;0;2;170.11;889;59;77.6116422007867
1;0;3;176.02;518;54;84.0017969943504
1;0;4;179.18;35;45;76.8207717496006
1;0;0;184.58;-1071;0;85.464729722377
1;0;2;170.8;-182;46;74.1427673926241
1;0;0;168.3;-357;0;69.7836330876431
1;0;5;185.56;665;52;86.1968652509558
0;1;2;165.49;-1169;50;70.0338320773922
0;0;3;154.06;-378;51;53.3971556769744
0;1;4;162.25;-672;52;70.3357977474102
1;1;1;167.82;-77;82;73.2042410861035
1;0;6;170.87;483;43;71.7298898942431
0;0;2;169.24;-21;49;69.8572700248473
0;0;2;160.66;553;44;67.5130049112254
1;0;1;175.17;-266;61;81.162340180335
0;1;3;165.37;-399;71;70.41493511698
0;0;2;159.72;630;42;63.8313585505166
0;1;1;163.71;-1596;57;54.9522443605808
1;0;2;169.34;-42;50;79.3711400887496
1;0;4;192.82;70;49;97.9548370541355
1;0;1;161.71;574;56;71.9436117779017
0;1;0;159.83;-1442;0;50.3860113263854
0;0;2;157.74;-441;37;66.4224757222557
0;0;2;168.83;224;37;79.1691062092582
0;0;3;153.32;-14;46;54.5642716341666
1;0;1;170.09;1078;57;73.000091000764
0;1;3;171.88;14;55;65.599130868651
1;0;6;181.3;469;51;87.2920534485649
0;1;0;166.05;-644;0;67.4785175854025
0;1;4;165.02;-1106;57;65.1185159134875
1;0;6;178.47;-189;62;80.5190008432034
1;0;2;169.27;-182;50;62.8988621870419
0;1;2;154.73;-973;42;54.6415027967777
0;1;1;166.14;-1204;56;58.5391665406142
1;0;6;181.21;231;61;85.0591822832198
0;1;4;155.68;-147;61;59.5810380130283
1;0;1;180.02;189;46;80.2340800993723
1;0;2;170.37;1260;64;74.0583692567747
0;0;1;156.26;784;42;63.6295356282193
0;0;3;154.55;917;51;63.3762335654333
0;0;3;161.22;-126;46;59.8607537893665
1;0;3;173.6;-588;53;84.1091895781511
1;0;1;170.55;1288;45;85.8398694310679
0;1;4;171.17;651;61;71.4500299922505
0;0;3;154.69;-651;45;58.6321577922866
0;0;2;159.7;574;52;60.5474521119938
1;0;5;184.71;812;48;85.5702230074368
0;0;1;165.41;896;51;76.3917296679724
1;0;1;180.64;-14;63;72.9483413584074
0;0;4;154.42;1022;45;63.5236012683604
1;0;4;172.77;357;58;74.5418180055635
0;1;2;160.55;-105;69;52.1987523013505
0;0;3;161.96;182;40;70.4678853511477
0;0;3;156.04;399;43;68.7846787550485
1;0;6;162.48;154;56;63.5222263720664
0;0;3;162.27;385;48;67.5620703846628
1;1;0;176.27;581;0;75.8829143552179
0;1;4;165.07;-756;52;65.6515832705768
0;0;0;161.81;-252;0;62.910015078735
0;0;3;163.33;441;53;68.4882232875088
1;0;2;171.22;658;49;77.745367935896
0;0;2;145.12;735;40;44.8283219360522
0;1;2;163.89;-434;58;65.9045401926752
1;0;6;186.55;-1001;56;90.8872067605183
0;0;0;165.39;189;0;56.421167472527
0;1;0;156.96;1463;0;72.8891389562262
0;0;0;157.49;1190;0;56.9479388269174
0;0;1;160.37;994;40;66.5130211647528
0;0;1;166.42;301;45;72.9114512135018
1;0;6;159.51;-119;48;61.7470523872791
0;0;4;172.3;98;49;75.6506770946956
0;1;0;155.21;-791;0;56.3904439610906
0;1;0;157.29;378;0;68.0795269475515
1;0;4;164.36;1505;43;64.1228195827018
1;1;1;162.16;-189;63;66.4796571813828
1;0;2;173.41;525;54;79.67355780577
1;0;1;166.01;-91;50;61.5140743128592
0;0;3;162.24;-182;50;66.2386049480817
1;0;4;173.45;259;62;85.5231547444991
0;1;0;158.81;-497;0;58.7214646239628
1;0;6;168.96;126;52;81.3216806856902
1;0;2;164.32;-406;65;67.6182659861914
1;0;4;178.42;420;52;79.9261256289267
1;0;4;180.17;1043;53;81.7013346335128
1;0;3;172.22;273;54;70.747247568547
1;1;5;178.86;-567;72;77.7006052026969
1;0;3;184.88;42;57;77.0178135812678
0;1;3;169.18;-525;68;64.6245905655459
0;0;0;152.82;-728;0;60.9110089289443
0;0;4;158.06;406;40;57.95112330828
1;0;2;177.31;756;59;77.6079801483528
0;0;2;167.59;588;40;65.4345221650466
0;1;2;159.91;882;66;63.549838153952
0;1;0;158.94;-581;0;60.5468521926405
0;1;0;168.81;-833;0;65.5109583541887
1;0;5;169.17;392;51;66.2821454237711
1;0;4;171.97;-686;62;74.3627576002017
0;1;1;156.73;805;64;60.6243700367773
0;0;3;172.27;434;43;77.0985813625632
0;0;4;169.51;497;47;65.7095842162966
1;1;6;166.6;1330;77;69.0398035915006
1;0;2;181.21;728;52;75.2483171184764
1;0;4;182.07;833;57;81.7877136330365
1;0;0;174.16;224;0;74.9217097679771
1;0;6;166.28;1421;63;75.7660048494055
1;0;0;178.89;-175;0;86.5678145941895
0;0;0;173.04;140;0;65.9579922946625
1;0;3;158.38;-63;51;69.9421424917528
0;0;3;161.17;-28;45;60.4811270594716
1;0;1;168.96;826;53;78.1889982329935
0;1;4;175.43;-1288;63;70.6840126628402
0;1;1;146.68;434;51;55.1117859008499
1;0;3;167.29;49;61;66.2630279476106
1;0;0;171.24;371;0;77.6658803265521
1;0;4;178.8;588;56;81.5260598787742
1;0;3;183.43;-287;53;87.634022810404
0;1;0;163.05;-742;0;74.6877756226743
0;0;4;160.23;-154;35;63.2150570197411
1;0;0;168.64;154;0;73.377681011649
1;0;3;170.75;-56;56;74.7516258830324
0;0;4;161.1;-553;45;60.1103987791138
1;0;3;179;1120;63;88.9731983860128
1;0;4;172.72;917;38;76.7595472363642
0;0;4;169.26;595;51;64.7473037305445
1;0;2;169.26;133;56;80.1594692437479
0;0;4;172.03;-364;50;67.5058093339511
0;0;4;152.25;-112;49;53.7871559877222
1;1;5;179.65;-483;73;80.1112508927331
0;1;1;159.59;-567;54;62.0215615756802
0;1;4;158.73;-1008;61;54.9964411133843
0;1;2;169.72;-595;55;73.2718849570243
0;1;1;155.13;245;56;60.0956729671249
1;0;2;171.49;154;50;69.9499378543179
1;0;3;165.09;-35;54;68.3102458065158
0;1;4;162.94;-812;63;66.7051953390281
0;1;1;175.42;-462;59;77.1803795309655
1;1;4;176.85;-1687;76;82.9514317147064
0;0;3;156.3;-735;46;65.3384832361956
1;0;3;162.13;91;59;66.9836898578061
1;0;2;177.51;-259;54;74.1634643271964
0;0;1;167.96;336;45;72.4764878409526
0;0;2;170.38;-658;42;75.7854508726449
0;1;1;158.91;-189;72;65.9455170782396
1;0;3;175.49;945;54;81.3924566702466
1;0;0;186.22;-7;0;86.0221568793509
0;0;4;176.16;1225;42;75.995773911981
0;1;4;172.62;1302;63;76.1636682185076
0;0;1;158.54;574;47;60.1173694226375
1;0;5;177.41;-861;56;84.9075785105427
1;0;6;177.71;1736;45;79.0354304411313
1;0;5;170.76;350;64;72.748606320606
1;0;4;177.7;518;61;74.1363033792687
1;0;4;175.78;-714;55;76.7576206806331
1;0;0;170.71;161;0;78.0596422785944
1;0;6;159.78;777;56;69.9536358214039
1;0;2;173.28;910;59;85.2533285036357
1;0;6;181.26;399;50;77.047892762133
1;0;2;174.29;217;57;80.1129922496076
1;0;2;177.97;560;60;80.2463310976758
1;0;0;166.17;154;0;77.7325931963988
0;1;4;162.14;-595;48;57.3681079966821
1;1;6;173.62;-329;69;77.5747525705037
1;0;1;185.51;322;60;99.3802426590635
0;1;4;171.73;77;60;75.9078162666745
1;0;6;189.37;1057;43;82.7259971203899
0;0;3;157.82;1050;46;62.89433119756
1;0;0;189.34;-420;0;82.0576969040986
0;0;1;160.81;434;44;56.470926458722
1;0;3;173.02;364;54;72.1994467421364
0;0;0;173.32;749;0;83.5088872611301
1;0;5;167.48;-448;50;62.6191084163259
0;0;3;156.35;161;45;62.7758395426104
1;0;6;170.73;854;54;74.6411187701336
0;0;4;164.41;644;41;66.8259919660376
0;1;2;163.17;-2233;60;65.4373559142948
0;1;1;160.3;-763;72;65.368101636703
0;1;4;168.73;1365;58;74.7876344545449
1;0;3;172.02;1050;51;75.012300424247
1;0;6;170.41;-434;48;71.610191590655
1;0;5;185.68;700;50;91.1844613373424
0;0;3;160.57;553;38;66.8891119812621
1;0;2;175.88;497;51;78.4851371465761
1;0;0;191.73;994;0;88.4301781496689
1;0;4;168.42;847;52;71.8406243236025
0;1;1;149.8;-1694;65;52.0230304714106
1;0;5;168.45;259;56;76.4378637975986
1;0;3;159.19;-28;59;71.6906936567278
0;0;2;165.24;1190;55;71.0538617129275
0;1;4;159.77;21;44;65.7615151397096
0;1;3;162.59;259;58;69.07592202027
0;0;2;159.49;49;34;56.3012787867124
1;0;3;174.17;1141;56;80.2742317829922
0;0;0;173.75;1092;0;83.6496132344065
1;0;1;164.29;798;71;77.6138544094997
1;0;1;171.21;-434;46;79.544541680964
0;1;3;150.94;259;72;55.4391853682166
1;0;2;180.53;-616;73;79.4329127807527
1;0;6;188.84;826;52;93.6322012141825
1;0;5;182.42;574;50;88.6937348110296
0;1;2;151.22;-518;61;54.6992463112363
1;1;3;176.45;56;66;79.3491509865343
1;0;3;179.94;910;55;80.3523429256423
0;1;2;161.93;-210;54;64.6186935870315
1;1;3;171.34;-2758;73;71.0532740170233
1;0;3;179.31;987;63;88.8770827219895
1;0;4;170.79;728;41;76.6881993000158
0;0;3;167.31;-539;42;75.8820590935318
1;0;1;177.55;1127;59;87.9854605848347
1;0;4;177.61;266;47;80.4924025744596
1;1;5;169.28;-280;70;71.4894723673345
0;0;1;160.13;-511;52;60.8194794450807
0;0;1;176.23;147;43;70.7702210666487
0;1;0;157.76;-896;0;60.7445203514847
0;0;3;165.76;658;49;61.9433684627277
0;0;3;162.34;826;45;61.2159829147342
0;0;2;167.59;175;49;63.8470060466177
0;0;2;163.97;1323;46;72.5102634503435
1;0;1;175.4;602;54;79.9492392553066
0;0;4;153.28;539;45;57.439314393207
0;0;0;164.16;0;0;61.9107302130905
1;0;6;172.57;7;44;79.9439783150228
0;0;4;166.99;434;51;72.7690495714875
1;0;4;164.99;-49;63;70.1045754904167
1;0;0;171.23;427;0;77.6305831927384
0;0;1;165.29;637;42;64.9616065790748
1;0;5;167.26;714;42;76.7529862312978
1;0;3;170.66;-14;57;74.9054933974409
0;1;3;157.53;-854;59;56.6040207026558
0;1;3;163.65;-287;65;57.8281960148313
0;0;4;162.91;945;42;72.7022815320151
0;0;1;165.76;-14;50;68.9685904653881
0;0;1;160.06;693;51;64.8518137208514
1;0;6;175.45;84;59;79.7129792820634
1;0;2;178.63;49;50;74.3387147637823
0;1;0;158.57;-567;0;67.4984159243121
1;0;3;161.02;581;58;64.4189662805572
0;0;0;161.81;462;0;62.0928471089969
0;0;1;159.71;455;48;67.3996304513188
0;1;2;161.61;77;52;65.4863489285739
0;1;2;162.42;-560;56;61.3145504497287
0;0;4;166.81;567;46;61.5476701998453
0;1;3;169.87;-441;65;65.5844040518923
1;1;6;166.4;-1113;59;70.1831149026287
0;1;4;166.76;-735;67;65.7165391959413
0;1;2;154.98;-847;67;59.7651285648273
1;0;6;178.53;161;45;79.4708360684896
1;1;5;177.91;427;72;76.9900157346947
0;0;4;166.63;161;44;64.1552910618777
1;0;2;169.44;588;58;74.110072914082
1;0;0;172.18;1281;0;76.3935867640398
0;1;1;156.72;-1267;62;48.8312863455478
1;0;6;165.7;210;66;73.8678579132535
0;0;4;158.5;49;47;53.8956006884803
1;0;3;165.65;693;47;71.0461738326365
0;1;0;164.18;-1841;0;58.1180004110076
0;0;4;161.78;-273;49;63.7234982791711
0;0;3;172.42;693;49;84.6340566004428
0;1;4;151.53;-581;70;61.0017551880886
0;0;4;156.77;868;52;54.4432779069379
1;0;0;191.86;245;0;88.2635055513994
0;0;4;169.91;-203;42;63.2667268483011
1;0;3;182.13;574;49;87.6172666537517
0;0;2;168.39;532;43;73.2093216100801
1;0;4;178.67;483;49;82.013657403973
0;1;1;160.46;-1162;49;56.543122118899
1;0;3;173.18;651;52;80.3383555599049
0;1;2;159.77;-1365;62;54.9907627980397
0;0;3;155.84;756;45;63.9383122295032
0;1;0;161.85;-343;0;64.356490141564
1;0;0;171.6;-189;0;64.4629454144474
0;0;4;158.76;266;45;66.3192165377476
0;0;4;157.92;-98;40;57.0256468960864
0;0;1;160.67;553;46;61.1206536759713
0;1;0;159.6;-294;0;60.0751459815311
1;0;5;187.34;-14;57;83.9221081209144
1;0;4;184.73;140;64;87.2182203451438
1;0;0;178.64;-252;0;78.0594935205318
0;1;0;152.87;-651;0;51.2683887277267
1;0;3;158.4;-133;58;65.9944729505496
0;1;4;155.13;-91;62;60.7610642283232
1;0;2;175.77;-371;57;84.0030873259004
1;0;0;169.1;-483;0;72.5695376846877
0;0;1;159.25;357;39;66.5081880189982
1;0;6;175.6;14;55;71.3405643811172
1;0;0;174.69;1008;0;79.5762427233486
1;0;6;171.29;175;54;78.266345040228
0;0;1;163.58;-861;53;63.9971388141389
1;0;2;186.17;315;50;91.207157743199
0;0;0;179.05;574;0;77.3057137514165
1;0;6;170.24;595;58;76.2912866554573
1;0;2;174.81;882;47;85.2068139961395
0;1;1;171.11;-1547;68;70.4414414211384
0;0;2;158.48;812;48;61.6730940655792
1;0;4;160.95;-252;49;69.5048179224187
0;0;1;166.06;322;39;69.3237911384595
1;0;3;172.8;504;52;72.8503137603221
1;0;5;174.47;1232;54;79.7655783230254
1;0;4;179.1;1512;59;76.8338649814494
0;1;4;157.27;259;54;64.6305626873797
0;1;3;158.68;-777;48;66.7926905763094
1;0;3;184;1029;55;78.656207041664
1;0;6;185.81;-644;63;78.6740698034285
0;0;2;160.7;0;48;71.1349663506742
0;1;0;158.41;840;0;56.3894698585182
0;0;1;157.99;798;42;54.9321438324404
1;0;2;180.58;777;45;78.7095528842076
0;0;0;158.52;-735;0;50.0625706211016
0;0;0;168.42;616;0;65.4339579296751
1;0;3;176.96;1085;53;72.8709559860774
1;1;6;187.46;-504;74;81.0676352976024
0;0;0;154.16;-210;0;61.1639123777235
1;0;2;168.83;7;57;74.1153767697468
1;0;2;175.39;1288;66;84.1568906217834
1;1;5;178.71;-371;83;79.8064591290557
0;1;0;174.29;-1281;0;74.1326381969243
1;0;3;175.48;-455;40;81.4496548211218
0;0;0;151.94;434;0;54.1627989706602
0;0;3;166.82;-70;47;71.0487823775051
1;0;5;175.39;224;58;68.3511904471783
1;0;4;173.05;462;54;77.4553699520988
1;1;3;160.64;-175;66;68.9691901447946
1;0;3;189.35;-749;49;98.878064843601
0;0;0;165.13;609;0;74.3792592883997
1;0;3;172.67;210;42;73.5272402899583
0;0;0;151.97;399;0;50.9200600193524
1;0;0;171.8;1526;0;79.2289001702333
0;0;1;159.41;-560;46;63.7441255564935
0;1;4;161.87;-980;76;64.888529760402
1;0;4;178.19;273;51;77.3173742142158
0;1;2;170.79;-1911;57;65.2167765261971
1;0;1;176.23;266;52;81.6084751734787
0;0;0;159.11;329;0;64.2630949371584
1;0;2;175.91;602;60;81.4085843589862
0;1;4;157.88;-1708;61;65.149646704232
1;0;4;182.9;-259;46;86.9609970562761
0;0;4;158.83;224;43;63.8345514316669
0;1;4;158.83;-966;59;56.0681198823713
1;0;6;179.93;-196;56;83.2785259582572
0;0;0;164.58;483;0;73.8394861587836
0;1;1;158.06;-343;66;58.1465664894732
1;0;2;166.65;-259;64;74.2795268453607
1;0;2;179.75;-476;64;81.9472329437667
0;1;2;173.57;-287;65;78.6378284038894
0;0;0;157.94;644;0;64.2229883227086
0;0;2;171.36;-364;44;70.1079619615374
1;1;4;167.3;-1323;69;66.4391064776454
1;0;6;171.48;700;57;68.6367519011383
1;0;4;181.2;413;66;77.8393657211146
1;0;3;186.59;1008;62;81.2721699873366
0;1;2;154.42;126;64;62.2796744032762
1;0;1;179.31;847;58;86.0831316797052
0;1;4;155.6;-2415;58;58.2759072161054
1;0;5;173.17;63;59;75.3371240779923
1;0;1;173.33;77;53;75.0145116390819
0;0;4;146.14;532;44;67.8626487272451
0;0;3;162.26;-119;44;66.4690465568948
0;0;0;167.04;784;0;68.8663067454348
0;1;4;158.21;-1540;61;60.5507302538842
0;1;4;165.29;-1225;56;59.9654991568418
1;0;2;165.32;1022;63;69.8268081632741
1;0;3;174.58;658;61;67.1972765675574
0;0;1;167.31;707;43;65.0266804422572
0;1;0;160.29;1120;0;61.8167488805889
0;1;4;165.42;287;55;70.1232095698957
0;1;3;160.27;-973;52;56.359556902115
0;1;3;171.5;-1743;53;66.9970029454371
0;0;2;165.13;637;49;62.9353163947464
1;0;3;176.15;203;61;82.4718637029797
0;0;4;167.67;917;46;73.0756313951293
1;0;0;171.75;616;0;69.356442000879
1;0;4;172.12;532;56;80.8502952269004
0;1;3;161.21;-616;65;55.5895961539204
1;1;2;180.05;-322;67;94.3596078718838
0;1;1;158.09;833;58;67.9298388227379
0;0;1;166.85;1526;52;72.1447155139032
1;0;1;162.85;-133;54;75.9744131302719
1;0;4;176.25;595;46;83.2938223225745
